plantID,pop,site,elv_pt,pop_slp,est_25,nrt_25,tpi_25,tri_25,plcv_25,prcv_25,aspect.cat
1046,NorthEast,jones,-0.17243914306163788,22.65832078830146,0.22689045628998375,0.7347656022916537,0.00497507453596099,0.01542106663129632,-0.1839372015132595,-0.4127840036608213,north
1045,NorthEast,jones,-0.18934366106987,22.65832078830146,0.23077302028095856,0.7290776841109115,-0.00246102567444351,0.01605427952616777,-0.12001041035141768,-0.30119862447491264,north
1048,NorthEast,jones,-0.2638261914253235,22.65832078830146,0.26095476932730627,0.6654976843704639,0.00137443827531169,0.01881619428636276,0.01464056144514835,0.3186595799550974,north
1049,NorthEast,jones,-0.2547798454761505,22.65832078830146,0.27532673600749846,0.6492013694295115,-7.684345706192207e-5,0.01603552993339934,-0.0245850004465963,0.3607545641912398,north
1050,NorthEast,jones,-0.18580262362957,22.65832078830146,0.34427518498039317,0.6349703667970005,0.00586955855787662,0.01955891676946302,0.190488932264078,0.06170678683825224,north
1051,NorthEast,jones,-0.2120816558599472,22.65832078830146,0.3003415208408588,0.6043382479776753,-0.01880670149202174,0.02885320084740186,-0.04616059232056008,-0.3347919121807316,north
1052,NorthEast,jones,-0.06905287504196167,22.65832078830146,0.4010507935840028,0.5179658357674767,2.3830978460691993e-5,0.02561659842604005,-0.5166159916852276,0.1525759284145539,north
1053,NorthEast,jones,-0.16210374236106873,22.65832078830146,0.4168774170703153,0.6049654928463306,-0.00769960744197885,0.02605047528274462,-0.5485292244597274,0.36112273487150487,north
1054,NorthEast,jones,0.00126848719082772,22.65832078830146,0.2148018229451923,0.49445425558764033,-0.01860359153800833,0.03016919827526971,0.6199708432166697,-0.4345533205802252,north
1055,NorthEast,jones,-0.10695964097976685,22.65832078830146,0.22395121157723935,0.6610177261335796,-0.01307289520956665,0.0207261276301755,0.3659884576130534,0.42175893931832614,north
1056,NorthEast,jones,0.1261807084083557,22.65832078830146,0.15191220075380113,0.6951433414954418,0.0085454525123018,0.02400530633547802,0.2638341474313393,0.790525543591637,north
1057,NorthEast,jones,0.108708493411541,22.65832078830146,0.18999856248347904,0.7077917351293944,0.00579664428611415,0.02261039620873044,0.1899139364453309,0.6768015737386858,north
1058,NorthEast,jones,0.14700734615325928,22.65832078830146,0.10396873176475244,0.6676205037824093,0.0164016314065913,0.02995191616741712,0.3806500222552033,0.8360912578307808,north
1060,NorthEast,jones,0.04269533604383468,22.65832078830146,0.1914016923963371,0.7366986401570619,-9.32653516705493e-4,0.01452634880531889,-0.251109078867264,-0.06333601558331199,north
1059,NorthEast,jones,0.10541857779026031,22.65832078830146,0.18655751607803903,0.5667270395818883,-6.649576279474904e-4,0.02050595823731426,-0.46646469398875035,0.8240630692564344,north
1061,NorthEast,jones,-0.16126574575901031,22.65832078830146,0.27390398321864873,0.5181079247345082,-0.00426355178265884,0.02946151944320406,0.1084965532750329,-0.22012226401087157,north
1062,NorthEast,jones,-0.20938384532928467,22.65832078830146,0.20969679323685464,0.5108120071859024,-0.02156948089429104,0.03946782818766907,0.6068770212427335,-0.2551892653462455,north
1063,NorthEast,jones,-0.2129991054534912,22.65832078830146,0.1802493154944281,0.5041769959211047,-0.02760487521629781,0.04335500347697304,0.7791237454276051,-0.4025546584835906,north
1064,NorthEast,jones,-0.1591133177280426,22.65832078830146,0.15627261054844682,0.6083376974635815,-0.01206210524933983,0.03658079156130404,-0.4157287520057313,-0.6207329845718196,north
1066,NorthEast,jones,-0.11305294930934906,22.65832078830146,0.15991592291499626,0.6407750069089103,-0.00900346089913954,0.03934320301894579,0.23482186688964968,-0.05088297156794236,north
1065,NorthEast,jones,-0.08951464295387268,22.65832078830146,0.1139167698332002,0.6149897737413083,-0.00847824870752962,0.04601502725611971,-0.0399415430861758,0.18803873331427573,north
1068,NorthEast,jones,-0.16401506960391998,22.65832078830146,0.02561682227795001,0.720226261313081,-0.02771923520648202,0.04011340546896128,-0.327749596545109,-0.7570200044504176,north
